id	wave	date	polarization	time	interviewdistance	edate	treated	fortuyn	pvda	vvd	lpf	cda	age	female	rural	sclass	polkno	religion	dlr	postlr	lprelr	lpf_id_broad	vvd_id_broad	cu_id_broad	cda_id_broad	d66_id_broad	pvda_id_broad	gl_id_broad	sp_id_broad	rightid	leftid	asylum	crime	euthanasia	inequality	sample
1376.0	2.0	2002-05-22	3.0	7.0	15.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	72.916664	2.0	5.0	3.0	11.0	1.0	1.0	9.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	2.0	7.0	1.0
1376.0	3.0	2003-01-27		257.0	15.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	73.583336	2.0	5.0	3.0	11.0	1.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	2.0	7.0	
1377.0	1.0	2002-05-07	3.0	-8.0	22.0	2002-05-15	0.0	1.0	1.0	0.0	0.0	0.0	43.666668	1.0	5.0	3.0	6.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	6.0	3.0	6.0	1.0
1377.0	2.0	2002-05-29	2.0	14.0	22.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	43.666668	1.0	5.0	3.0	6.0	0.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	6.0	3.0	6.0	1.0
1377.0	3.0	2003-02-17		278.0	22.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	44.416668	1.0	5.0	3.0	6.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	6.0	3.0	6.0	
1378.0	1.0	2002-05-03	1.0	-12.0	35.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	59.5	1.0	5.0	3.0	6.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	4.0	3.0	1.0
1378.0	2.0	2002-06-07	0.0	23.0	35.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	59.583332	1.0	5.0	3.0	6.0	1.0	1.0	6.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	4.0	3.0	1.0
1378.0	3.0	2003-01-29		259.0	35.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	60.166668	1.0	5.0	3.0	6.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	4.0	3.0	
1379.0	1.0	2002-05-01	3.0	-14.0	26.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	48.916668	2.0	5.0	1.0	4.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	2.0	2.0	1.0
1379.0	2.0	2002-05-27	3.0	12.0	26.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	48.916668	2.0	5.0	1.0	4.0	1.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	2.0	2.0	1.0
1379.0	3.0	2003-02-10		271.0	26.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	49.666668	2.0	5.0	1.0	4.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	2.0	2.0	
1380.0	1.0	2002-04-26	0.0	-19.0	21.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	45.75	2.0	5.0	3.0	8.0	1.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	2.0	2.0	1.0
1380.0	2.0	2002-05-17	0.0	2.0	21.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	45.833332	2.0	5.0	3.0	8.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	2.0	2.0	1.0
1380.0	3.0	2003-02-10		271.0	21.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	46.583332	2.0	5.0	3.0	8.0	1.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	2.0	2.0	
1381.0	1.0	2002-04-26	0.0	-19.0	31.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	54.333332	1.0	5.0	5.0	11.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	5.0	4.0	1.0
1381.0	2.0	2002-05-27	1.0	12.0	31.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	54.416668	1.0	5.0	5.0	11.0	1.0	-1.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	5.0	4.0	1.0
1381.0	3.0	2003-02-03		264.0	31.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	55.166668	1.0	5.0	5.0	11.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	5.0	4.0	
1382.0	1.0	2002-04-29	1.0	-16.0	22.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	74.666664	2.0	5.0	2.0	12.0	1.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	4.0	1.0
1382.0	2.0	2002-05-21	1.0	6.0	22.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	74.75	2.0	5.0	2.0	12.0	1.0	-2.0	5.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	4.0	1.0
1382.0	3.0	2003-02-06		267.0	22.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	75.5	2.0	5.0	2.0	12.0	1.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	4.0	
1383.0	1.0	2002-05-02	0.0	-13.0	20.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	48.083332	2.0	5.0	3.0	2.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	7.0	1.0	4.0	1.0
1383.0	2.0	2002-05-22	0.0	7.0	20.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	48.083332	2.0	5.0	3.0	2.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	7.0	1.0	4.0	1.0
1384.0	1.0	2002-05-07	1.0	-8.0	29.0	2002-05-15	0.0	1.0	0.0	0.0	0.0	1.0	32.666668	2.0	5.0	3.0	3.0	1.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	6.0	4.0	4.0	1.0
1384.0	2.0	2002-06-05	2.0	21.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	32.75	2.0	5.0	3.0	3.0	1.0	1.0	8.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	6.0	4.0	4.0	1.0
1385.0	1.0	2002-05-08	2.0	-7.0	16.0	2002-05-15	0.0	1.0	0.0	0.0	1.0	0.0	64.916664	2.0	4.0	2.0	5.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	2.0	2.0	1.0
1385.0	2.0	2002-05-24	3.0	9.0	16.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	64.916664	2.0	4.0	2.0	5.0	1.0	1.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	2.0	2.0	1.0
1385.0	3.0	2003-02-03		264.0	16.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	65.666664	2.0	4.0	2.0	5.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	2.0	2.0	
1386.0	1.0	2002-04-25	3.0	-20.0	28.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	31.75	2.0	4.0	3.0	1.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	4.0	4.0	1.0
1386.0	2.0	2002-05-23	3.0	8.0	28.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	31.833334	2.0	4.0	3.0	1.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	4.0	4.0	1.0
1386.0	3.0	2003-01-30		260.0	28.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	32.5	2.0	4.0	3.0	1.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	4.0	4.0	
1387.0	1.0	2002-04-25	3.0	-20.0	29.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	50.666668	2.0	4.0	2.0	3.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	1.0	6.0	1.0
1387.0	2.0	2002-05-24	2.0	9.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	50.75	2.0	4.0	2.0	3.0	1.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	1.0	6.0	1.0
1387.0	3.0	2003-02-18		279.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	51.5	2.0	4.0	2.0	3.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	1.0	6.0	
1388.0	1.0	2002-04-29	0.0	-16.0	25.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	66.916664	2.0	4.0	5.0	2.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	1.0	1.0	1.0
1388.0	2.0	2002-05-24	0.0	9.0	25.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	67.0	2.0	4.0	5.0	2.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	1.0	1.0	1.0
1388.0	3.0	2003-01-30		260.0	25.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	67.666664	2.0	4.0	5.0	2.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	1.0	1.0	
1389.0	1.0	2002-04-25	1.0	-20.0	29.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	42.5	2.0	4.0	5.0	9.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	7.0	1.0	2.0	1.0
1389.0	2.0	2002-05-24	0.0	9.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	42.583332	2.0	4.0	5.0	9.0	1.0	1.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	7.0	1.0	2.0	1.0
1389.0	3.0	2003-02-03		264.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	43.333332	2.0	4.0	5.0	9.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	7.0	1.0	2.0	
1390.0	1.0	2002-04-29	0.0	-16.0	31.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	55.416668	2.0	4.0	5.0	4.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	1.0	1.0	1.0
1390.0	2.0	2002-05-30	2.0	15.0	31.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	55.5	2.0	4.0	5.0	4.0	1.0	2.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	1.0	1.0	1.0
1390.0	3.0	2003-02-03		264.0	31.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	56.25	2.0	4.0	5.0	4.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	1.0	1.0	
1391.0	1.0	2002-05-08	1.0	-7.0	16.0	2002-05-15	0.0	1.0	0.0	0.0	0.0	1.0	37.666668	2.0	4.0	2.0	3.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	2.0	2.0	1.0
1391.0	2.0	2002-05-24	0.0	9.0	16.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	37.666668	2.0	4.0	2.0	3.0	1.0	1.0	6.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	2.0	2.0	1.0
1391.0	3.0	2003-01-30		260.0	16.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	38.333332	2.0	4.0	2.0	3.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	2.0	2.0	
1392.0	1.0	2002-04-25	0.0	-20.0	48.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	52.0	2.0	4.0	2.0	8.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	5.0	3.0	4.0	1.0
1392.0	2.0	2002-06-12	1.0	28.0	48.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	52.166668	2.0	4.0	2.0	8.0	1.0	-1.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	5.0	3.0	4.0	1.0
1392.0	3.0	2003-02-12		273.0	48.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	52.833332	2.0	4.0	2.0	8.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	5.0	3.0	4.0	
1393.0	1.0	2002-05-02	2.0	-13.0	40.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	44.083332	1.0	2.0	2.0	12.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	5.0	2.0	4.0	1.0
1393.0	2.0	2002-06-11	2.0	27.0	40.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	44.166668	1.0	2.0	2.0	12.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	5.0	2.0	4.0	1.0
1393.0	3.0	2003-02-05		266.0	40.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	44.833332	1.0	2.0	2.0	12.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	5.0	2.0	4.0	
1394.0	1.0	2002-05-01	3.0	-14.0	22.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	23.0	1.0	2.0	2.0	12.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	6.0	2.0	1.0	1.0
1394.0	2.0	2002-05-23	3.0	8.0	22.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	23.0	1.0	2.0	2.0	12.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	6.0	2.0	1.0	1.0
1395.0	1.0	2002-05-01	3.0	-14.0	47.0	2002-05-15	0.0	0.0	0.0	1.0	0.0	0.0	37.833332	1.0	2.0	2.0	5.0	1.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	1.0	5.0	1.0
1395.0	2.0	2002-06-17	3.0	33.0	47.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	37.916668	1.0	2.0	2.0	5.0	1.0	0.0	9.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	1.0	5.0	1.0
1395.0	3.0	2003-01-28		258.0	47.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	38.5	1.0	2.0	2.0	5.0	1.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	1.0	5.0	
1396.0	1.0	2002-04-29	3.0	-16.0	23.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	74.5	2.0	2.0	3.0	10.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	5.0	2.0	4.0	1.0
1396.0	2.0	2002-05-22	5.0	7.0	23.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	74.583336	2.0	2.0	3.0	10.0	1.0	-2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	5.0	2.0	4.0	1.0
1396.0	3.0	2003-01-27		257.0	23.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	75.25	2.0	2.0	3.0	10.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	5.0	2.0	4.0	
1397.0	1.0	2002-04-29	0.0	-16.0	23.0	2002-05-15	0.0	0.0	0.0	1.0	0.0	0.0	56.666668	1.0	2.0	3.0	5.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	3.0	4.0	1.0
1397.0	2.0	2002-05-22	3.0	7.0	23.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	56.75	1.0	2.0	3.0	5.0	1.0	-3.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	3.0	4.0	1.0
1397.0	3.0	2003-01-28		258.0	23.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	57.416668	1.0	2.0	3.0	5.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	3.0	4.0	
1398.0	1.0	2002-05-07	2.0	-8.0	15.0	2002-05-15	0.0	1.0	0.0	0.0	0.0	0.0	25.583334	1.0	2.0	3.0	11.0	0.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	2.0	3.0	1.0
1398.0	2.0	2002-05-22	1.0	7.0	15.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	25.583334	1.0	2.0	3.0	11.0	0.0	1.0	5.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	2.0	3.0	1.0
1398.0	3.0	2003-01-29		259.0	15.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	26.25	1.0	2.0	3.0	11.0	0.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	2.0	3.0	
1399.0	1.0	2002-05-02	0.0	-13.0	21.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	81.833336	2.0	3.0	3.0	6.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	6.0	2.0	2.0	1.0
1399.0	2.0	2002-05-23	0.0	8.0	21.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	81.833336	2.0	3.0	3.0	6.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	6.0	2.0	2.0	1.0
1399.0	3.0	2003-02-05		266.0	21.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	82.583336	2.0	3.0	3.0	6.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	6.0	2.0	2.0	
1400.0	1.0	2002-05-01	2.0	-14.0	21.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	72.166664	1.0	3.0	3.0	9.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	2.0	4.0	1.0
1400.0	2.0	2002-05-22	2.0	7.0	21.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	72.166664	1.0	3.0	3.0	9.0	1.0	0.0	8.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	2.0	4.0	1.0
1400.0	3.0	2003-01-28		258.0	21.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	72.833336	1.0	3.0	3.0	9.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	2.0	4.0	
1401.0	1.0	2002-04-29	0.0	-16.0	24.0	2002-05-15	0.0	0.0	0.0	0.0	1.0	0.0	20.0	1.0	3.0	2.0	8.0	0.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	7.0	1.0	7.0	1.0
1401.0	2.0	2002-05-23	1.0	8.0	24.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	20.083334	1.0	3.0	2.0	8.0	0.0	1.0	7.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	7.0	1.0	7.0	1.0
1401.0	3.0	2003-01-29		259.0	24.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	20.75	1.0	3.0	2.0	8.0	0.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	7.0	1.0	7.0	
1402.0	1.0	2002-05-10	3.0	-5.0		2002-05-15	0.0	1.0	0.0	0.0	0.0	1.0	32.75	1.0	3.0	4.0	7.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	5.0	5.0	
1403.0	1.0	2002-04-29	1.0	-16.0	25.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	78.166664	1.0	3.0	3.0	8.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	5.0	3.0	1.0
1403.0	2.0	2002-05-24	0.0	9.0	25.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	78.25	1.0	3.0	3.0	8.0	1.0	-1.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	5.0	3.0	1.0
1403.0	3.0	2003-01-28		258.0	25.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	78.916664	1.0	3.0	3.0	8.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	5.0	3.0	
1404.0	1.0	2002-05-01	3.0	-14.0	35.0	2002-05-15	0.0	0.0	0.0	0.0	1.0	0.0	67.416664	2.0	3.0	3.0	5.0	0.0				1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	7.0	1.0	2.0	1.0
1404.0	2.0	2002-06-05	3.0	21.0	35.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	67.5	2.0	3.0	3.0	5.0	0.0	0.0	9.0	9.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	7.0	1.0	2.0	1.0
1404.0	3.0	2003-01-31		261.0	35.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	68.083336	2.0	3.0	3.0	5.0	0.0				1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	7.0	1.0	2.0	
1405.0	1.0	2002-05-01	1.0	-14.0	21.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	79.083336	1.0	3.0	4.0	10.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	3.0	3.0	1.0
1405.0	2.0	2002-05-22	0.0	7.0	21.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	79.083336	1.0	3.0	4.0	10.0	1.0	1.0	6.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	3.0	3.0	1.0
1406.0	1.0	2002-04-29	1.0	-16.0	37.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	50.666668	2.0	4.0	3.0	1.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	7.0	3.0	1.0
1406.0	2.0	2002-06-05	1.0	21.0	37.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	50.833332	2.0	4.0	3.0	1.0	1.0	0.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	7.0	3.0	1.0
1406.0	3.0	2003-01-29		259.0	37.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	51.416668	2.0	4.0	3.0	1.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	7.0	3.0	
1407.0	1.0	2002-05-04	1.0	-11.0	17.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	73.666664	2.0	4.0	3.0	6.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	6.0	4.0	1.0
1407.0	2.0	2002-05-21	2.0	6.0	17.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	73.666664	2.0	4.0	3.0	6.0	1.0	1.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	6.0	4.0	1.0
1408.0	1.0	2002-05-02	0.0	-13.0	39.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	49.583332	2.0	4.0	3.0	7.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	7.0	3.0	1.0	1.0
1408.0	2.0	2002-06-10	0.0	26.0	39.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	49.666668	2.0	4.0	3.0	7.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	7.0	3.0	1.0	1.0
1408.0	3.0	2003-01-31		261.0	39.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	50.25	2.0	4.0	3.0	7.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	7.0	3.0	1.0	
1409.0	1.0	2002-05-07	0.0	-8.0	16.0	2002-05-15	0.0	1.0	0.0	0.0	0.0	1.0	47.5	1.0	4.0	2.990709	8.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	5.0	5.0	4.0	1.0
1409.0	2.0	2002-05-23	0.0	8.0	16.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	47.5	1.0	4.0	2.990709	8.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	5.0	5.0	4.0	1.0
1410.0	1.0	2002-05-06	2.0	-9.0	11.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	62.333332	2.0	4.0	3.0	6.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	4.0	2.0	1.0
